channel_1,channel_2,channel_3,channel_4,beta_power,focus_score,focused_classification
3.577214307617396,2.3252827974501997,-2.702077717985958,2.429999996209517,0.0,0.0,0
1.7427933793514967,-5.244274712866172,-1.8447056531440467,3.9427895282860845,0.0,0.0,0
-2.662808768451214,-3.1069218881893903,6.026848778594285,-3.294851860962808,0.0,0.0,0
3.2499730614945292,-1.0359522877261043,-1.5614082315005362,4.776787218404934,0.0,0.0,0
6.333520574960858,1.8400307781994343,-3.982993452809751,1.4174220832064748,0.0,0.0,0
0.9246902640443295,-4.917968441732228,-1.2304270854219794,5.812739506131038,0.0,0.0,0
2.8778530159033835,2.9657406648620963,-0.7816390907391906,3.963358978042379,0.0,0.0,0
0.08321277401410043,7.811716032447293,-2.3467872221954167,-0.6292381675448269,0.0,0.0,0
2.0419853758066893,-3.7894536301027983,-0.7769642157945782,3.9783185778651386,84.55016956708258,0.21074385774878318,0
7.685494408942759,0.9611542886123061,-0.7479799911379814,4.382227773079649,54.53260916885601,0.26811933732420185,0
-0.8190380902960896,-0.2056944975629449,6.936579442815855,2.516017695190385,26.61696353117361,0.3206188441702311,0
0.7171258165035397,-1.3744132337160408,4.415886872680858,0.7545248160604388,24.16343089159521,0.311866218542744,0
6.0548980282619596,-1.9344632520806044,0.4497229696717113,6.579418997047469,38.9777727565225,0.29707962242488756,0
-3.7941285050474107,-5.123662939295173,6.633647546404973,2.1597922244109213,14.737123002099061,0.2761758672390541,0
3.2247287367936224,-4.3663331982679665,-0.7283455163706094,1.8821046527009457,26.967515422100604,0.2808898763471964,0
-1.3370142341591418,-0.9592843386344612,1.3267295092809945,-1.668930355226621,12.812282443508193,0.26112788922261954,0
1.0920507870614529,-5.240534812910482,-0.8854213145095855,3.459407459013164,31.583215102654197,0.2685698117340769,0
2.104628700064495,4.634671020088717,-2.9685455898288637,0.19447479769587517,14.614984655990298,0.2549860201747255,0
64.8896016686922,64.18837042700034,55.26590410771314,58.89454203972127,41.71044929372418,0.32364987691625857,0
59.69394565524999,64.79610416979995,62.08748162689153,56.68893604085315,55.88320770122792,0.343026194736989,0
63.292664387612604,62.10150625172537,55.36407648155,61.53584638342727,42.65689972372812,0.33890842639551977,0
65.06911686656531,60.87481906625908,57.370532807777636,65.63103683490772,59.01098913361652,0.34713657560806854,0
61.47507300914731,54.02425732242409,65.07940159144346,65.02891294204164,41.39600263154058,0.3410172491030517,0
65.3804635378765,59.6443919808371,60.57282214483712,67.38317996414844,52.0275317571637,0.339232358965322,0
64.65866284642834,62.617612445610575,55.58660052891355,61.704141881433316,39.12473873373399,0.33559930191677334,0
67.68424191058148,60.88323384115938,61.356331185554154,65.07566169148777,43.63406732732791,0.33408123751219976,0
64.44829347392078,57.07882061123382,66.10413417930249,64.84191794425715,52.610281948041745,0.34165067703501995,0
60.33159859769512,68.88942467130255,64.14442660252098,59.80988255387638,54.02309305700271,0.34278919831260524,0
65.02049816714134,66.68381867243443,59.6069929812802,61.53865130839404,46.9903079511865,0.34195211009780324,0
57.5977317300858,61.98182945314329,68.20221805444453,56.13075597246643,44.10893617079638,0.342418832115014,0
63.180467388941906,56.079332348075695,63.440390435862355,61.26283368666191,50.856312892119945,0.3425774263128158,0
64.98777404252905,54.01490757253487,58.17367632326204,65.87693525699433,45.29278679218371,0.33915460203165876,0
64.61378404696006,59.70890525507275,59.00299913843628,63.32258358725812,43.61456691570454,0.334804487878729,0
61.0879933637334,61.628408907330595,57.868874476873316,62.873795592575334,45.647652932327645,0.33939436444291216,0
58.63274904282298,58.93474596424494,65.4636763118906,54.686219614581205,44.45550786052608,0.34286351965640044,0
60.56534234492574,58.038104949868284,63.175792513997294,63.708728257683106,51.41553540637435,0.34332692360118644,0
54.18600799550768,60.99543083983008,64.2743881259812,53.14818575780373,46.02875163741594,0.3416564996811782,0
56.50287601805758,62.78216804366093,58.26436889718752,55.237854858045466,53.63866820776349,0.3393203313692109,0
60.78132156736683,53.463272329070605,62.69989024463575,62.03325307753403,52.128386148115325,0.34815569970971855,0
63.91348778025713,57.98107147554401,58.367216145968996,64.68390717112925,46.09053073963051,0.3441354013687025,0
65.32109262607992,59.56258166930638,63.02292410330847,68.27467861608602,52.13573298512617,0.34255222832100685,0
56.709972978103906,55.079376597423106,62.500273084500805,61.07163130142726,50.064795756709174,0.3439531470795557,0
59.83091949112713,56.36496720719151,61.15390910045244,66.96664860658348,52.756771665383695,0.3424262449538761,0
63.52220074739307,60.76589448004961,57.808568590087816,62.327302711550146,44.0336280044026,0.3443062434250452,0
55.282266170019284,63.13605607696809,60.80983830452897,56.33317805756815,51.882513625597895,0.3467596116476797,0
63.621308096218854,56.53045778023079,63.03507877816446,64.01493256655522,24.225119201829735,0.2936933426397345,0
65.17617150279693,56.42854550643824,65.82504414510913,67.45377057581209,25.042994189811242,0.270486830734122,0
60.84536735410802,58.33121960889548,61.91684869141318,62.31421306170523,17.00676534708186,0.25814277005258834,0
59.78884561662562,60.96130425273441,67.42291640117764,61.32407454843633,14.84996441522007,0.2494225615650388,0
67.0133973560296,62.46006915997714,58.42565208277665,62.32823768653907,14.439760062029523,0.24012333943724984,0
53.44971519173123,63.631592821097,63.051908327965066,54.761485101189464,22.167438003932283,0.2414023459153834,0
60.193689786829054,60.586379282176495,65.32763745100237,60.054378513479605,16.310451976350233,0.24103423714708827,0
57.85999221447855,65.69601759663783,65.0705193290487,58.30878020916134,20.179583202734815,0.23197424135911013,0
58.70520960446447,60.29092718567699,68.01943044411018,62.538607059046626,15.679018074074632,0.2366721047445972,0
57.166240772698075,61.870099941967055,63.26601760042831,54.403389680432156,20.495919134468085,0.23357826411410978,0
58.62199683045037,65.61934964754619,57.37193527026102,60.578899482265115,20.083120917417517,0.23558318841274353,0
57.1755905225873,64.22343198908493,64.56376288505271,57.3130318459589,23.92786385371201,0.2402941626788204,0
56.01996143627912,57.22046932205558,65.05555972922593,58.227437385125086,15.746514017361342,0.2413263556761037,0
52.628807151457295,61.06321652652696,57.1007925234735,52.60543277673423,20.95478168287571,0.24242951018680742,0
57.200367359793745,62.489520872128196,62.469886397360824,58.789824840961955,24.032349619200637,0.23722340699242805,0
67.37102528929245,63.97145622957032,56.05595797335263,63.614295783801936,15.932175973482227,0.23297433809154489,0
62.23146777518559,58.056804449646734,63.447870235773735,62.281021449598484,24.139645504552846,0.23389532544424352,0
63.749867157195695,59.22271826083306,62.28756627452094,63.46563476056326,16.66156114978816,0.22832271478231936,0
61.51714688364882,57.78846662782598,68.34900912770536,65.69929000909906,22.051693511164967,0.23918731065467447,0
63.24498066317756,60.160498174722306,66.56507684884127,65.5057501863921,20.98015087244329,0.23983929066853474,0
67.96005953231361,56.89650048839394,61.52088678360451,66.76329154649284,18.412601404574513,0.23649159279606796,0
61.81820883008186,54.663780214847066,67.93107530765701,65.34867438825313,24.26326549730722,0.2390712015641845,0
56.04380329849664,61.54239120834973,69.37935156549793,55.94189102470409,17.177892159280894,0.23604332408953424,0
60.333468547672965,68.39295295218471,59.812687478843145,53.95506917324383,27.205534334704584,0.24522924595917092,0
65.54034426098224,65.49359551153611,56.373849469586276,62.07626192702446,16.35216990474357,0.23728021923219578,0
58.74494604149368,65.52444968617056,58.3924604706699,56.05221807339694,24.919162339662392,0.2387824763646083,0
55.91851664998103,62.8597709677415,65.44404183712322,55.73713150213007,16.52832045698995,0.23875504244001577,0
58.03249509993475,67.03162936831359,62.610132645699196,59.970698251971044,26.648483452005685,0.23992865968788435,0
59.8856155279791,68.13209493027534,62.06317227717955,58.85901299014222,25.441909869240263,0.24689038820440407,0
63.50677366007585,58.41115997044835,55.58660052891355,64.02848970389459,16.286242374655316,0.22994720471768337,0
65.29631578887347,61.63869363220874,57.89692372654099,59.48544623272028,17.078408622164396,0.2352676202864527,0
62.855096092796884,61.21514996222686,55.414565130951814,60.48306454590056,15.037610346079404,0.23505819214469287,0
64.01166015409399,53.8625066493405,58.91604646446649,64.22576942655724,16.63676581961223,0.23231174147155673,0
56.70296066568699,50.54054051369894,63.976131104514934,63.330998362158425,22.797878963456974,0.23777546810873398,0
65.8133569577476,58.91604646446649,57.181667860015295,63.9415370299248,16.400979381174142,0.23136579411749775,0
59.98004800186027,56.505680943024345,68.18632347963285,61.75463053083513,23.92924553700656,0.23830903709354745,0
63.0056270660134,56.78336851473432,61.046854464220814,66.8951230199309,25.93357869668641,0.24413540914462573,0
58.36534619599115,61.87617727939505,60.81030579202343,55.02748548553791,20.445459678847822,0.23206349217935632,0
65.19720844004769,62.37451894849073,54.60113689058926,63.301079162512906,14.978640215238043,0.22943524878023908,0
63.94340697990265,56.61787794169504,60.20070209924597,63.72836273245048,25.08891503618115,0.2380991767391472,0
65.26359166426118,60.839290016680025,58.89080213976558,66.17051740351599,15.97096987898305,0.2334593858855502,0
56.15787024714518,66.07328000466805,60.288589748204686,55.546396604389884,20.755049220182563,0.23248344925272899,0
61.594749807729386,56.155065322178416,61.00104068976361,63.93686215498019,25.55778623112884,0.2305275292900485,0
57.8473700521281,57.89224885159638,65.96482290595304,57.3106944084866,16.323909417473402,0.22848997216424705,0
56.962883712607436,62.6269621954998,61.97060975327622,54.57028271595482,22.566209122420634,0.2346500677529476,0
52.3441072673304,59.16848971147556,62.59984792082105,60.1810676244786,16.13406925385706,0.23917015833081084,0
59.60231810633559,67.1026874674717,58.44481907004956,58.5130722442409,18.887935023405618,0.2358626569813842,0
65.96575788094196,60.30074442306068,55.90823192510288,61.38812033517752,14.644762567680008,0.23012910833589484,0
61.26283368666191,67.06902836787049,60.06793565081898,59.99594257667195,19.65253267315876,0.23630798492048405,0
59.48170633276459,63.16176788916346,57.785661702859215,52.88732773589436,22.23406481235407,0.23789152818997236,0
64.87183714390267,64.85968246904667,59.53780483209994,60.53168324532453,18.04266512045645,0.23391933177063975,0
65.21824537729844,67.93434772011824,59.86831849068403,66.88624075753614,16.068527639002724,0.23583926278046968,0
67.5295035499148,64.16920343972743,67.2546209031716,73.51801835396327,20.885340798529036,0.23298202554427602,0
66.52160051185638,60.44426308386028,68.8646478340961,67.10128500498831,22.64652322691662,0.2414832032280318,0
60.243243461241946,66.58330886112526,70.79256626125425,63.368864849209785,14.941463495218427,0.23477331422391673,0
66.31684098928235,57.78799914033152,63.85505184344947,69.27790677919984,16.688748782951404,0.23598771444722538,0
65.02283560461365,62.40677558560856,56.294844083022326,65.36503645055927,16.422694219845937,0.23729234063956053,0
59.472824070369825,64.55160821019672,66.70766053465195,58.514474706724286,13.931667798636312,0.22991717472764545,0
59.70563284261152,62.18892641318962,54.32952665630728,53.670369289116934,20.92694449692849,0.2378953566794751,0
59.60746046877466,58.64163130521774,54.818518575513735,57.736575515940785,16.473439048396717,0.2473768754266832,0
57.21485947212204,61.171673625241965,53.56658706534654,54.686687102075666,24.414051167269125,0.24188199502526947,0
56.62115035415627,52.05753743322566,49.75375906052068,55.346779444254935,14.392359083151959,0.23533166889428728,0
53.57780676521361,59.295178822474554,73.22069630748592,76.58193139266223,17.937072209342816,0.22824785578734097,0
87.55292791267857,66.36265476373956,73.62554047768936,70.10255471942946,26.51220110609649,0.23868205824760913,0
46.970338518498465,62.919141879538074,68.5439514128957,68.1409771926701,17.547863486432078,0.23623716169276435,0
76.26123497146182,66.27009223983623,65.3828009753488,67.21535195363685,14.1240633742664,0.23149709628426512,0
67.66881482326426,63.89993064291775,56.32008840772323,61.900019141612574,26.67301507559132,0.25654811141801476,0
59.96649086452089,68.27654856606387,59.906652465229854,56.396756356814876,25.746633082820242,0.2505426644602554,0
59.556036844383925,61.02207762701437,60.721950655570254,52.467056478373706,25.279391183633617,0.2616007028599783,0
59.242820223094895,62.976175353862345,58.608907180605456,56.96428617509082,30.482974544006257,0.2675718473091539,0
64.21314726420678,63.58110417169519,58.147964511066675,61.03049240191467,25.46552897258441,0.2670962859175888,0
63.66525192069821,58.405082633020356,60.892116103554145,63.66525192069821,22.103471831908394,0.2630825114845333,0
52.37683139194269,60.44099067139905,60.401721721864305,54.28418036934454,21.264589369268773,0.2516136318670347,0
57.06292603642214,61.035634764353745,65.22619266470429,58.596285018255,24.51496615319334,0.263559685154551,0
62.42968247283716,60.80469594208989,54.90593873697799,66.42763552546967,20.314307831749048,0.25347706681341403,0
63.901333105401136,58.08204877434764,60.33253357268404,62.48765092215035,33.54905845202704,0.2642683475751155,0
59.13857051183004,58.2924181468552,64.12759705272038,58.223229997674935,26.17481281513274,0.26535253003343146,0
61.16933618776966,62.01081367779989,58.16900144831743,57.87541930179577,28.871240520204402,0.270549047400246,0
57.53882830578368,62.11833580152597,64.74094064545352,59.2741418852238,29.07642763345566,0.27668863780667474,0
60.64762014395092,57.483664781437255,61.87991717935074,64.87370709388051,31.6618667591247,0.27225977663865353,0
64.77272979507688,62.704565119580366,61.405884859967045,63.11034426477272,21.41064719346469,0.26735505943404403,0
70.5677047764184,57.30788948351983,57.15361861034762,64.92606569326017,19.164237892746712,0.2589429587517265,0
67.91050585790072,63.803160731564276,62.92054434202146,66.8156501458725,36.63657853898866,0.27102588416741313,0
63.90974788030144,64.711021445808,62.63724692037795,60.00061745161656,26.029567572568993,0.2752671489749925,0
58.35319152113516,61.599424682674,64.32581175037194,57.12930926063564,23.953957739822663,0.26759284351100365,0
61.71255665633362,58.65518844255712,60.73083291796502,65.91900913149584,30.529360309760985,0.2656918944467974,0
57.826800602371804,62.03886292746756,65.35615418816451,60.503633995656855,21.873092720448398,0.26510230812790825,0
66.99142544378992,57.7725720530143,63.40392641129438,62.44557704764884,32.2294541280628,0.2684747573153322,0
63.79848585661966,59.18531926127616,62.27167169970926,65.52257973619271,21.75564690519998,0.26399212599854316,0
60.922502790694125,62.741964119137265,63.85458435595501,60.87949394120369,27.74571529706152,0.2670371390602827,0
60.61209109437186,68.85670054669026,63.82466515630949,56.615073016728275,23.535700808766602,0.2560815551551827,0
59.38446893391665,63.9415370299248,60.714938343153335,54.067266171914525,18.25026113174875,0.2565241073708199,0
58.16152164840605,59.638782130903564,63.90974788030144,60.47932464594487,12.976473133713993,0.22361374726727834,0
64.53992102283519,59.77248355431948,60.97673134005163,61.583530107862316,13.349687446237047,0.2098987860406783,0
62.775623218738474,56.19713919667993,61.87524230440613,62.66155627008993,15.274124632779962,0.20930013081155843,0
57.15829348529223,60.1062696253648,63.23095603834372,59.76593872939702,12.484999410330579,0.20691597953716456,0
60.61022114439402,60.355907947407104,59.801467778976075,60.01183715148363,9.344321306263812,0.20604789341438806,0
62.693345419713296,66.99423036875669,59.7818333042087,58.62059436796699,16.484086692427233,0.20800367668961622,0
59.616342731169425,60.59619651956018,64.55020574771333,57.566877555451356,9.997413473432877,0.2018915970488134,0
61.843453154782765,64.31272210052703,58.861817915108986,61.83784330484923,9.037717275470854,0.19934374278565503,0
62.23333772516344,63.482464310363866,62.851356192841195,61.62934388231952,11.132729534484787,0.19602612900761301,0
62.32122537412215,59.276946810190566,64.60349932208192,63.6002711589681,16.393938085552744,0.2028682280401421,0
67.08959781762678,60.771971817477606,63.368397361715324,64.67642737121787,12.43429779709454,0.1969890816710746,0
66.1957617282169,60.74392256780993,60.972056465107016,61.37316073535476,9.767309322138871,0.1958527326120122,0
58.699132267036475,62.753183819004335,65.54875903588254,60.4681049460778,9.617719618462795,0.19585018899128998,0
64.10048277804162,57.08256051118951,64.24820882629137,58.223229997674935,14.995088973286192,0.20157430206915955,0
64.46044814877678,61.46665823424701,63.00469209102448,62.08374172693584,11.475191371601587,0.1979015510249686,0
59.99313765170518,65.95360320608597,61.55735080817249,62.91493449208792,13.053454800465703,0.19240737814394038,0
59.5382723195944,62.726537031820044,56.569726729765534,57.26347817154601,11.614026150593988,0.19576466394322745,0
56.78757590218447,58.30036543426104,60.990288477391005,58.3901230331976,14.263306817818744,0.19472474463636485,0
62.42173518543132,61.63355126976967,59.948726339731365,56.00126193650067,10.597005321433205,0.19281427826608596,0
54.93632542411797,59.36904184659943,59.76173134194687,63.198699401225895,15.767341194153557,0.19107312741286459,0
62.86491333018057,59.843074165983126,59.40644084615633,63.06406300282106,10.362324045757669,0.191778857050604,0
61.50639467127621,59.32883792207576,62.761131106410176,60.81825307942927,18.14188554996351,0.20182690059108965,0
64.5759175599087,59.3428625469096,56.06951511069201,62.57133118365891,7.919363709553357,0.19103292631528043,0
61.729853693628684,55.365478944033384,60.65556743135676,64.3384339127224,18.409946337460813,0.20160870070031753,0
56.362162282224745,59.819699791260064,65.05555972922593,60.64528270647861,9.488440293394074,0.19595505048714262,0
64.06074634101242,62.8452788554132,60.404994134325534,58.861350427614525,10.756675728285085,0.19465023292108793,0
65.96342044346966,69.91742967162281,62.935036454349756,62.85743353026919,13.81804398077557,0.2043531866992823,0
63.71854549506679,62.100103789241984,58.08906108676456,62.71064245700836,10.144742119133795,0.19922670788157726,0
61.631681319791824,63.17158512654714,64.6712850087788,64.77039235760458,11.183588566707392,0.2003217028548298,0
67.93154279515147,73.36000758083537,63.74846469471231,68.76273556030355,12.592075200187589,0.19640836288966598,0
46.79830312053673,53.39081176742911,77.61788368038833,40.13286642450839,17.619378337597922,0.22716856762280954,0
52.054732508258894,58.08999606175348,66.30749123939313,63.56333964690566,22.440700982299184,0.2335179933771085,0
68.67858781130053,51.10292796953581,57.86373211443424,59.155867549125105,18.12737894949337,0.23529495062636152,0
61.90188909159042,69.9417390213348,52.5708387021441,54.18554050801322,32.730148245788186,0.25214457359090675,0
58.17320883576758,56.24248548364267,71.91640619793907,66.89185060746968,22.068612992168553,0.2523788338250251,0
56.350475094863214,58.751490866416134,58.84872826526407,49.36247202765662,29.855436380487177,0.2672863114395387,0
62.783103018649854,54.278570519411005,64.33142160030548,52.82374943664763,27.533500593392024,0.27026061484096364,0
55.30049818230327,54.60207186557818,60.7925412672339,57.82399567740504,28.234628219057193,0.27241743980308303,0
59.48357628274243,67.99371863191482,54.2243419700535,58.26436889718752,24.06419271430113,0.2731078037400738,0
56.199944121646695,63.20010186370928,56.127951047499664,56.11392642266583,24.343758258255626,0.2734794038307923,0
62.75505376898218,63.5338879347546,65.88535003189463,50.669567062170245,30.50794386411136,0.27548040688339037,0
65.3851384128211,61.53865130839404,67.3813100141706,59.08153703750577,24.214697928773823,0.2767285452468129,0
53.54087525315117,68.6210868494818,64.5651653475361,66.70999797212426,30.06453239720778,0.2785242154847223,0
65.0148883172078,58.159651698428206,58.58132541843224,67.07650816778187,29.751791522549926,0.2795747078376518,0
60.58965169463772,53.05094835895579,60.764492017566226,59.933299252414145,26.65805999789701,0.27226924936023134,0
66.37340697611216,57.102194985956885,68.99414187006187,62.83546161802951,27.562271342736267,0.2784189227253983,0
62.08280675194692,70.81921304843854,57.91281830135267,58.03997489984613,30.11999298727295,0.27471797903782225,0
65.09062129131053,55.512737504788674,61.58633503282908,63.31416881235782,28.667937516415176,0.27577087245127996,0
51.477385452599265,62.187523950706236,56.88154088857118,59.423737883451395,28.247239767071424,0.2735778022596639,0
52.040240395930596,65.52538466115948,62.06317227717955,62.454926797538064,26.59130677921942,0.27784185645518955,0
50.75745471112896,61.61905915744137,69.76643121091183,54.24584639479872,21.994011525655772,0.2908496570016942,0
65.50481521140318,63.35530771187041,62.32122537412215,60.48960937082302,21.107512711398087,0.26660811502301346,0
67.08352048019879,59.88514804048464,61.21374749974348,67.08539043017663,23.4150585424235,0.2636026498249626,0
60.80983830452897,70.1792226685211,49.14135044277646,65.51089254883118,23.748292754725227,0.2413310887584293,0
58.96232772641815,44.62074637133628,62.20856088795699,59.18017689883709,11.14017550384973,0.22871361075559338,0
54.399649780476466,58.25268170982599,54.00228541018441,59.24843007302843,14.358609467198344,0.23852466188650578,0
59.2222507733386,54.783924500923604,54.5548556286376,56.37244700710289,9.03458054444515,0.22277323082640993,0
60.20023461175151,59.10070402477868,55.961992986965925,52.68677560077049,19.245843273657947,0.23247386869441578,0
66.6309925855603,56.13496335991658,53.980780985439196,55.30096566979773,25.320294563136233,0.23024915909003055,0
60.608818681910634,65.02003067964688,69.62010762514547,61.52509417105466,15.624286911567152,0.22395213863588934,0
58.54906878131442,56.58281637961045,68.0783338684123,60.63686793157831,25.532220148410538,0.23070140980777654,0
64.52355896052904,61.63542121974751,56.44724500621669,65.16869170288555,13.572346622594576,0.22100872009153552,0
55.7114196899347,68.91887638345361,60.44426308386028,55.85540583822876,15.946547408718997,0.2123794030352411,0
73.05801065941341,61.129599750740454,67.95117726991884,56.06203531078063,22.378688287437413,0.22471732972068514,0
54.25472865719348,65.6324392973911,70.70187368732877,52.26416690577753,13.47019748140572,0.22174845604318913,0
62.51429770933464,54.275298106949776,64.32721421285532,65.10698335361667,12.8555821280963,0.21463974484154855,0
53.757321963086724,62.88828770490363,62.57039620866999,62.49746815953404,19.959081362512467,0.21874278020000343,0
